id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1577200079148290049,1576852846766862336,1664868776000.0,2022-10-04 07:32:56,+0000,,@Muhammad_Saewad @aniesbaswedan  https://t.co/xtIP1WjozX,qme,[],[],1330114189843722242,1330114189843722242,2020Kadrun,ANTI KADRUN_2020,2,07,https://twitter.com/2020Kadrun/status/1577200079148290049,[],['https://pbs.twimg.com/media/FeNXHPqaUAEzV9h.png'],1,https://pbs.twimg.com/media/FeNXHPqaUAEzV9h.png,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'Muhammad_Saewad', 'name': 'Muhammad Assaewad', 'id': '817600858565197825'}]",,,,
1577200075360833537,1576867483537256448,1664868775000.0,2022-10-04 07:32:55,+0000,,"@MazdjoPray @aniesbaswedan Silahkan di lanjut gapi jangan maksakan kehendak yg mestinya bukan oerkara pidana yg karena pejabat di paksa ke ranah pidana silahkan  di.proses secara adil dan transparan mas anis tidak akan mangkir karena dia menghormati hukum, tapi jangan seperti yg di bilang pakar ini ya ?  https://t.co/OPH6z1wCn9",in,[],[],866280720074817537,866280720074817537,Fisabil49338483,Jundullah S Bagaskara Ginting,2,07,https://twitter.com/Fisabil49338483/status/1577200075360833537,[],"['https://pbs.twimg.com/media/FeNU5JlaAAAHftc.jpg', 'https://pbs.twimg.com/media/FeNXG_SakAAOapD.jpg']",1,https://pbs.twimg.com/media/FeNU5JlaAAAHftc.jpg,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'MazdjoPray', 'name': 'Mazdjo PRAY', 'id': '1436283642775437319'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}]",,,,
1577200009191120896,1575387788379586560,1664868759000.0,2022-10-04 07:32:39,+0000,,@adianasrul @Jayanegara_5555 @faruq06254776 @PANDHITADHYASA1 @Gilar1990 @mpok_GeeNon9 @DharulFit @WZastra @ex_AnakLolina @ilhamjati4 @Kanjeng2022 @joulepakir @KepaArgawinata @03__nakula @Verraagustian_ @pn7l7h @Midjan_La_2 @pengarang_sajak @triwul82 @Mdy_Asmara1701 @aniesbaswedan @satriadjenar @VIPNetizen @SugiKawuloAlit @ekowboy2 @AndiSinulingga @YanHarahap @abu_waras @andripurnamajat @MCAOps @sobat_anies @AniesIndonesia @JarnasABW @Relawananies @RelawanAnies24 @SAHABATAnies1 @sobatanies_dpn @SuaraAnies @kebijakananies @kebijakananies_ @sahabatanies_ @SahabatAnies @SahabatGuru165 @relawananiesp24 @tatakujiyati @korantempo Aku gak percaya biar lu aja.terus klo aku gak percaya tempo lo maksa??siapa kamu 🤣🤣🤣,in,[],[],1746494863,1746494863,BuayaUbanan,Buaya Ubanan 🐊💨,2,07,https://twitter.com/BuayaUbanan/status/1577200009191120896,[],[],0,,False,2,1,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'adianasrul', 'name': 'Adianasrul', 'id': '1223256659067228165'}, {'screen_name': 'Jayanegara_5555', 'name': '꧋ꦫꦗꦗꦪꦤꦺꦒꦫ', 'id': '1551417953014337536'}, {'screen_name': 'faruq06254776', 'name': 'Gentayangan', 'id': '1496718485749379074'}, {'screen_name': 'PANDHITADHYASA1', 'name': 'PandhitAdhyasa', 'id': '889674071910236160'}, {'screen_name': 'Gilar1990', 'name': 'Gilar Wijayanto', 'id': '1120176677391224832'}, {'screen_name': 'mpok_GeeNon9', 'name': 'Mpok_Inong', 'id': '1572886846581149697'}, {'screen_name': 'DharulFit', 'name': 'Dharul F', 'id': '1528669045658005504'}, {'screen_name': 'WZastra', 'name': 'CingCangKeling', 'id': '1342018714149945345'}, {'screen_name': 'ex_AnakLolina', 'name': 'August', 'id': '1547134387694993409'}, {'screen_name': 'ilhamjati4', 'name': 'kopipahit', 'id': '1052408643285647360'}, {'screen_name': 'Kanjeng2022', 'name': '🔰Kanjeng2022™|🇮🇩', 'id': '1556789140435324929'}, {'screen_name': 'joulepakir', 'name': '🐸🔨', 'id': '238507273'}, {'screen_name': 'KepaArgawinata', 'name': 'Kepa Argawinata', 'id': '1493985885511368704'}, {'screen_name': '03__nakula', 'name': 'Nakula', 'id': '1101696077147729920'}, {'screen_name': 'Verraagustian_', 'name': 'BUROQ_2', 'id': '1524980556190347264'}, {'screen_name': 'pn7l7h', 'name': 'ᎷᏰᏗᏂ.ᏖᏋᏁᎶ', 'id': '722564564'}, {'screen_name': 'Midjan_La_2', 'name': 'Kodok Ijo 🐸', 'id': '1368452719481032704'}, {'screen_name': 'pengarang_sajak', 'name': 'Pengarang Puisi™', 'id': '379288910'}, {'screen_name': 'triwul82', 'name': 'kiv z', 'id': '2695463725'}, {'screen_name': 'Mdy_Asmara1701', 'name': 'Maudy Asmara', 'id': '1334853481019056128'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}, {'screen_name': 'satriadjenar', 'name': 'KARTADIMEDJA', 'id': '496693483'}, {'screen_name': 'VIPNetizen', 'name': 'Singa Makan Jerami', 'id': '1131847981060300800'}, {'screen_name': 'SugiKawuloAlit', 'name': '#PetugasPartai', 'id': '1226875580'}, {'screen_name': 'ekowboy2', 'name': '🄴🄺🄾 🅆🄸🄳🄾🄳🄾', 'id': '1006827831995711488'}, {'screen_name': 'AndiSinulingga', 'name': 'Andi Sinulingga', 'id': '178237411'}, {'screen_name': 'YanHarahap', 'name': 'Yan A. Harahap (𝐘 𝐀 𝐇)', 'id': '61465123'}, {'screen_name': 'abu_waras', 'name': 'Lambe Waras', 'id': '2905814730'}, {'screen_name': 'andripurnamajat', 'name': 'andri purnamajati', 'id': '268660581'}, {'screen_name': 'MCAOps', 'name': '☝🏾𝗠𝘂𝘀𝗹𝗶𝗺 𝗖𝘆𝗯𝗲𝗿 𝗔𝗿𝗺𝘆 ☪', 'id': '1476693997'}, {'screen_name': 'sobat_anies', 'name': 'SOBAT ANIES', 'id': '1335552103457034240'}, {'screen_name': 'AniesIndonesia', 'name': 'ANIESIndonesia', 'id': '1256169695872299008'}, {'screen_name': 'JarnasABW', 'name': 'JARNAS ANIES', 'id': '1518055859569389568'}, {'screen_name': 'Relawananies', 'name': 'Relawan Anies Baswedan', 'id': '1185767973111263233'}, {'screen_name': 'RelawanAnies24', 'name': 'RELAWAN KAWAN ANIES', 'id': '1529641389642104832'}, {'screen_name': 'SAHABATAnies1', 'name': 'SAHABAT Anies', 'id': '1461731416673116160'}, {'screen_name': 'sobatanies_dpn', 'name': 'Sobat Anies', 'id': '1554048799924174848'}, {'screen_name': 'SuaraAnies', 'name': 'txtdarianies', 'id': '2522654737'}, {'screen_name': 'kebijakananies', 'name': 'Kebijakan Anies', 'id': '977751401051799552'}, {'screen_name': 'kebijakananies_', 'name': 'Berita Kebijakan Anies', 'id': '1280945457716318209'}, {'screen_name': 'sahabatanies_', 'name': 'IG : @sahabat.anies2', 'id': '1138691323853041665'}, {'screen_name': 'SahabatAnies', 'name': 'Sahabat Anies', 'id': '1712117221'}, {'screen_name': 'SahabatGuru165', 'name': 'sahabatAnies', 'id': '1461348587300814860'}, {'screen_name': 'relawananiesp24', 'name': 'Relawan Anies P-24', 'id': '1554402617169952768'}, {'screen_name': 'tatakujiyati', 'name': 'tatak ujiyati', 'id': '147063992'}, {'screen_name': 'korantempo', 'name': 'Koran Tempo', 'id': '20963426'}]",,,,
1577199994322288640,1576798591875633153,1664868756000.0,2022-10-04 07:32:36,+0000,,"@Sigmahalim @ernestprakasa Karena ada @aniesbaswedan jd inget iklan teh ""apapun salah nya tetap Anies sasarannya"" 😀",in,[],[],345804029,345804029,nugroho1980,nugroho,2,07,https://twitter.com/nugroho1980/status/1577199994322288640,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'Sigmahalim', 'name': 'SUHALIM', 'id': '1194978102029340673'}, {'screen_name': 'ernestprakasa', 'name': 'Ernest Prakasa', 'id': '16882261'}]",,,,
1577199993899081729,1576927585870569473,1664868756000.0,2022-10-04 07:32:36,+0000,,@aniesbaswedan @NasDem Anggaran masuk nomor 1 tapi di HIDE... Hkhkhkhkhkhk,in,[],[],2924132005,2924132005,inikopinagih,Coffee Addict®,2,07,https://twitter.com/inikopinagih/status/1577199993899081729,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}, {'screen_name': 'NasDem', 'name': 'Partai NasDem', 'id': '109149190'}]",,,,
1577199986848464896,1576899594180472833,1664868754000.0,2022-10-04 07:32:34,+0000,,@KoranNetWork @aniesbaswedan Congratulation,en,[],[],341715504,341715504,La_Hamu,Lesi Kotara,2,07,https://twitter.com/La_Hamu/status/1577199986848464896,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'KoranNetWork', 'name': 'MEDIA NETWORK', 'id': '4849026372'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}]",,,,
1577199965402959872,1577199965402959872,1664868749000.0,2022-10-04 07:32:29,+0000,,Surya Paloh Pimpin Doa dan Mengheningkan Cipta Musibah Kanjuruhan.   Doa dilakukan di awal sebelum Deklarasi Anies Baswedan sebagai Capres dari Partai NasDem   @NasDem  @aniesbaswedan   #NasDemBersamaRakyat  #NasDemSulawesiSelatan #Rusdimasse #KanjuruhanBerdukaCita #kanjuruhan  https://t.co/dCQPsg4ksx,in,"['nasdembersamarakyat', 'nasdemsulawesiselatan', 'rusdimasse', 'kanjuruhanberdukacita', 'kanjuruhan']",[],1577187389172494336,1577187389172494336,NasDem_Sulsel77,NasDem Sulawesi Selatan,2,07,https://twitter.com/NasDem_Sulsel77/status/1577199965402959872,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1577199805608374273/pu/img/LKKYZIR0O_zt7b9Q.jpg,False,0,0,2,,Anies Baswedan,,,,,,,[],,,,
1577199962756067329,1576852846766862336,1664868748000.0,2022-10-04 07:32:28,+0000,,@Mpokatik9 @Muhammad_Saewad @aniesbaswedan Mereka gak akan punya urat malu,in,[],[],1520394867750301696,1520394867750301696,RomeoWalker19,ROMEO,2,07,https://twitter.com/RomeoWalker19/status/1577199962756067329,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'Mpokatik9', 'name': 'Mpok_atik', 'id': '1480142250994589699'}, {'screen_name': 'Muhammad_Saewad', 'name': 'Muhammad Assaewad', 'id': '817600858565197825'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}]",,,,
1577199934948126721,1575387788379586560,1664868742000.0,2022-10-04 07:32:22,+0000,,"@adianasrul @BuayaUbanan @faruq06254776 @PANDHITADHYASA1 @Gilar1990 @mpok_GeeNon9 @DharulFit @WZastra @ex_AnakLolina @ilhamjati4 @Kanjeng2022 @joulepakir @KepaArgawinata @03__nakula @Verraagustian_ @pn7l7h @Midjan_La_2 @pengarang_sajak @triwul82 @Mdy_Asmara1701 @aniesbaswedan @satriadjenar @VIPNetizen @SugiKawuloAlit @ekowboy2 @AndiSinulingga @YanHarahap @abu_waras @andripurnamajat @MCAOps @sobat_anies @AniesIndonesia @JarnasABW @Relawananies @RelawanAnies24 @SAHABATAnies1 @sobatanies_dpn @SuaraAnies @kebijakananies @kebijakananies_ @sahabatanies_ @SahabatAnies @SahabatGuru165 @relawananiesp24 @tatakujiyati @korantempo Media itu belum tentu akurat 100%,drun itu sumbernya jga kata orng,katanya lgi",in,[],[],1551417953014337536,1551417953014337536,Jayanegara_5555,꧋ꦫꦗꦗꦪꦤꦺꦒꦫ,2,07,https://twitter.com/Jayanegara_5555/status/1577199934948126721,[],[],0,,False,2,2,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'adianasrul', 'name': 'Adianasrul', 'id': '1223256659067228165'}, {'screen_name': 'BuayaUbanan', 'name': 'Buaya Ubanan 🐊💨', 'id': '1746494863'}, {'screen_name': 'faruq06254776', 'name': 'Gentayangan', 'id': '1496718485749379074'}, {'screen_name': 'PANDHITADHYASA1', 'name': 'PandhitAdhyasa', 'id': '889674071910236160'}, {'screen_name': 'Gilar1990', 'name': 'Gilar Wijayanto', 'id': '1120176677391224832'}, {'screen_name': 'mpok_GeeNon9', 'name': 'Mpok_Inong', 'id': '1572886846581149697'}, {'screen_name': 'DharulFit', 'name': 'Dharul F', 'id': '1528669045658005504'}, {'screen_name': 'WZastra', 'name': 'CingCangKeling', 'id': '1342018714149945345'}, {'screen_name': 'ex_AnakLolina', 'name': 'August', 'id': '1547134387694993409'}, {'screen_name': 'ilhamjati4', 'name': 'kopipahit', 'id': '1052408643285647360'}, {'screen_name': 'Kanjeng2022', 'name': '🔰Kanjeng2022™|🇮🇩', 'id': '1556789140435324929'}, {'screen_name': 'joulepakir', 'name': '🐸🔨', 'id': '238507273'}, {'screen_name': 'KepaArgawinata', 'name': 'Kepa Argawinata', 'id': '1493985885511368704'}, {'screen_name': '03__nakula', 'name': 'Nakula', 'id': '1101696077147729920'}, {'screen_name': 'Verraagustian_', 'name': 'BUROQ_2', 'id': '1524980556190347264'}, {'screen_name': 'pn7l7h', 'name': 'ᎷᏰᏗᏂ.ᏖᏋᏁᎶ', 'id': '722564564'}, {'screen_name': 'Midjan_La_2', 'name': 'Kodok Ijo 🐸', 'id': '1368452719481032704'}, {'screen_name': 'pengarang_sajak', 'name': 'Pengarang Puisi™', 'id': '379288910'}, {'screen_name': 'triwul82', 'name': 'kiv z', 'id': '2695463725'}, {'screen_name': 'Mdy_Asmara1701', 'name': 'Maudy Asmara', 'id': '1334853481019056128'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}, {'screen_name': 'satriadjenar', 'name': 'KARTADIMEDJA', 'id': '496693483'}, {'screen_name': 'VIPNetizen', 'name': 'Singa Makan Jerami', 'id': '1131847981060300800'}, {'screen_name': 'SugiKawuloAlit', 'name': '#PetugasPartai', 'id': '1226875580'}, {'screen_name': 'ekowboy2', 'name': '🄴🄺🄾 🅆🄸🄳🄾🄳🄾', 'id': '1006827831995711488'}, {'screen_name': 'AndiSinulingga', 'name': 'Andi Sinulingga', 'id': '178237411'}, {'screen_name': 'YanHarahap', 'name': 'Yan A. Harahap (𝐘 𝐀 𝐇)', 'id': '61465123'}, {'screen_name': 'abu_waras', 'name': 'Lambe Waras', 'id': '2905814730'}, {'screen_name': 'andripurnamajat', 'name': 'andri purnamajati', 'id': '268660581'}, {'screen_name': 'MCAOps', 'name': '☝🏾𝗠𝘂𝘀𝗹𝗶𝗺 𝗖𝘆𝗯𝗲𝗿 𝗔𝗿𝗺𝘆 ☪', 'id': '1476693997'}, {'screen_name': 'sobat_anies', 'name': 'SOBAT ANIES', 'id': '1335552103457034240'}, {'screen_name': 'AniesIndonesia', 'name': 'ANIESIndonesia', 'id': '1256169695872299008'}, {'screen_name': 'JarnasABW', 'name': 'JARNAS ANIES', 'id': '1518055859569389568'}, {'screen_name': 'Relawananies', 'name': 'Relawan Anies Baswedan', 'id': '1185767973111263233'}, {'screen_name': 'RelawanAnies24', 'name': 'RELAWAN KAWAN ANIES', 'id': '1529641389642104832'}, {'screen_name': 'SAHABATAnies1', 'name': 'SAHABAT Anies', 'id': '1461731416673116160'}, {'screen_name': 'sobatanies_dpn', 'name': 'Sobat Anies', 'id': '1554048799924174848'}, {'screen_name': 'SuaraAnies', 'name': 'txtdarianies', 'id': '2522654737'}, {'screen_name': 'kebijakananies', 'name': 'Kebijakan Anies', 'id': '977751401051799552'}, {'screen_name': 'kebijakananies_', 'name': 'Berita Kebijakan Anies', 'id': '1280945457716318209'}, {'screen_name': 'sahabatanies_', 'name': 'IG : @sahabat.anies2', 'id': '1138691323853041665'}, {'screen_name': 'SahabatAnies', 'name': 'Sahabat Anies', 'id': '1712117221'}, {'screen_name': 'SahabatGuru165', 'name': 'sahabatAnies', 'id': '1461348587300814860'}, {'screen_name': 'relawananiesp24', 'name': 'Relawan Anies P-24', 'id': '1554402617169952768'}, {'screen_name': 'tatakujiyati', 'name': 'tatak ujiyati', 'id': '147063992'}, {'screen_name': 'korantempo', 'name': 'Koran Tempo', 'id': '20963426'}]",,,,
1577199895756218376,1576852846766862336,1664868732000.0,2022-10-04 07:32:12,+0000,,@Muhammad_Saewad @aniesbaswedan Abah dn keluarga abah akan berusaha sekuat dn semampu abah  untuk #TenggelamkanNasdem  https://t.co/Y87bQMYf7B,in,['tenggelamkannasdem'],[],1557301733839147008,1557301733839147008,Azulzulian4,ABAH LIBIDOMPR..🇮🇩🇮🇩🇮🇩,2,07,https://twitter.com/Azulzulian4/status/1577199895756218376,[],['https://pbs.twimg.com/media/FeNW8ljaYAAE_SZ.jpg'],1,https://pbs.twimg.com/media/FeNW8ljaYAAE_SZ.jpg,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'Muhammad_Saewad', 'name': 'Muhammad Assaewad', 'id': '817600858565197825'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}]",,,,
1577199882498375682,1576781695130689536,1664868729000.0,2022-10-04 07:32:09,+0000,,@H4N33T_ Kami dari Jakarta bersama Pak @aniesbaswedan untuk INDONESIA YANG BERMARTABAT.,in,[],[],1322128875145453570,1322128875145453570,MRahmatM2,M. Rahmat M.,2,07,https://twitter.com/MRahmatM2/status/1577199882498375682,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'H4N33T_', 'name': 'ℍ𝔸ℂ𝕂ℕ𝔼𝕋Ⓜ️', 'id': '1417017934707183618'}]",,,,
1577199878996111361,1577196132585058304,1664868728000.0,2022-10-04 07:32:08,+0000,,@NasDem Bener sekali kata partai Nasdem yang gak lama lagi akan segera berakhir tenggelam bersama Anies Baswedan sang pembohong,in,[],[],918346255243161600,918346255243161600,olfan_nanang,Nanang Olfan,2,07,https://twitter.com/olfan_nanang/status/1577199878996111361,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'NasDem', 'name': 'Partai NasDem', 'id': '109149190'}]",,,,
1577199859550998529,1577199859550998529,1664868724000.0,2022-10-04 07:32:04,+0000,,*Memilih Anies...Nasdem Anti Klimaks alias Bego !*  https://t.co/Q2cI86XdFg  Ketua DPP Partai NasDem Niluh Djelantik mengundurkan diri usai partainya mendeklarasikan Anies Baswedan. Niluh merupakan politikus sekaligus pengusaha.,in,[],[],82789900,82789900,semiaji_w,Semiaji🇮🇩,2,07,https://twitter.com/semiaji_w/status/1577199859550998529,['https://news.detik.com/berita/d-6328533/sosok-niluh-djelantik-yang-mundur-dari-nasdem-usai-pencapresan-anies'],[],0,,False,3,0,0,,Anies Baswedan,,,,,,,[],,,,
1577199820162203648,1576927585870569473,1664868714000.0,2022-10-04 07:31:54,+0000,,@aniesbaswedan @NasDem bukannya ingin menjadikan NKRI menjadi NII pak?   malu2 bgt mau ngomong kayak gt...,in,[],[],979857787684466688,979857787684466688,Iyo63579667,Iyo,2,07,https://twitter.com/Iyo63579667/status/1577199820162203648,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}, {'screen_name': 'NasDem', 'name': 'Partai NasDem', 'id': '109149190'}]",,,,
1577199751618969604,1575387788379586560,1664868698000.0,2022-10-04 07:31:38,+0000,,@adianasrul @faruq06254776 @PANDHITADHYASA1 @Gilar1990 @mpok_GeeNon9 @DharulFit @WZastra @Jayanegara_5555 @ex_AnakLolina @ilhamjati4 @Kanjeng2022 @joulepakir @KepaArgawinata @03__nakula @Verraagustian_ @pn7l7h @Midjan_La_2 @pengarang_sajak @triwul82 @Mdy_Asmara1701 @aniesbaswedan @satriadjenar @VIPNetizen @SugiKawuloAlit @ekowboy2 @AndiSinulingga @YanHarahap @abu_waras @andripurnamajat @MCAOps @sobat_anies @AniesIndonesia @JarnasABW @Relawananies @RelawanAnies24 @SAHABATAnies1 @sobatanies_dpn @SuaraAnies @kebijakananies @kebijakananies_ @sahabatanies_ @SahabatAnies @SahabatGuru165 @relawananiesp24 @tatakujiyati 🤣🤣🤣takut ma sapa 😂😂😂🤣🤣,in,[],[],1746494863,1746494863,BuayaUbanan,Buaya Ubanan 🐊💨,2,07,https://twitter.com/BuayaUbanan/status/1577199751618969604,[],[],0,,False,2,1,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'adianasrul', 'name': 'Adianasrul', 'id': '1223256659067228165'}, {'screen_name': 'faruq06254776', 'name': 'Gentayangan', 'id': '1496718485749379074'}, {'screen_name': 'PANDHITADHYASA1', 'name': 'PandhitAdhyasa', 'id': '889674071910236160'}, {'screen_name': 'Gilar1990', 'name': 'Gilar Wijayanto', 'id': '1120176677391224832'}, {'screen_name': 'mpok_GeeNon9', 'name': 'Mpok_Inong', 'id': '1572886846581149697'}, {'screen_name': 'DharulFit', 'name': 'Dharul F', 'id': '1528669045658005504'}, {'screen_name': 'WZastra', 'name': 'CingCangKeling', 'id': '1342018714149945345'}, {'screen_name': 'Jayanegara_5555', 'name': '꧋ꦫꦗꦗꦪꦤꦺꦒꦫ', 'id': '1551417953014337536'}, {'screen_name': 'ex_AnakLolina', 'name': 'August', 'id': '1547134387694993409'}, {'screen_name': 'ilhamjati4', 'name': 'kopipahit', 'id': '1052408643285647360'}, {'screen_name': 'Kanjeng2022', 'name': '🔰Kanjeng2022™|🇮🇩', 'id': '1556789140435324929'}, {'screen_name': 'joulepakir', 'name': '🐸🔨', 'id': '238507273'}, {'screen_name': 'KepaArgawinata', 'name': 'Kepa Argawinata', 'id': '1493985885511368704'}, {'screen_name': '03__nakula', 'name': 'Nakula', 'id': '1101696077147729920'}, {'screen_name': 'Verraagustian_', 'name': 'BUROQ_2', 'id': '1524980556190347264'}, {'screen_name': 'pn7l7h', 'name': 'ᎷᏰᏗᏂ.ᏖᏋᏁᎶ', 'id': '722564564'}, {'screen_name': 'Midjan_La_2', 'name': 'Kodok Ijo 🐸', 'id': '1368452719481032704'}, {'screen_name': 'pengarang_sajak', 'name': 'Pengarang Puisi™', 'id': '379288910'}, {'screen_name': 'triwul82', 'name': 'kiv z', 'id': '2695463725'}, {'screen_name': 'Mdy_Asmara1701', 'name': 'Maudy Asmara', 'id': '1334853481019056128'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}, {'screen_name': 'satriadjenar', 'name': 'KARTADIMEDJA', 'id': '496693483'}, {'screen_name': 'VIPNetizen', 'name': 'Singa Makan Jerami', 'id': '1131847981060300800'}, {'screen_name': 'SugiKawuloAlit', 'name': '#PetugasPartai', 'id': '1226875580'}, {'screen_name': 'ekowboy2', 'name': '🄴🄺🄾 🅆🄸🄳🄾🄳🄾', 'id': '1006827831995711488'}, {'screen_name': 'AndiSinulingga', 'name': 'Andi Sinulingga', 'id': '178237411'}, {'screen_name': 'YanHarahap', 'name': 'Yan A. Harahap (𝐘 𝐀 𝐇)', 'id': '61465123'}, {'screen_name': 'abu_waras', 'name': 'Lambe Waras', 'id': '2905814730'}, {'screen_name': 'andripurnamajat', 'name': 'andri purnamajati', 'id': '268660581'}, {'screen_name': 'MCAOps', 'name': '☝🏾𝗠𝘂𝘀𝗹𝗶𝗺 𝗖𝘆𝗯𝗲𝗿 𝗔𝗿𝗺𝘆 ☪', 'id': '1476693997'}, {'screen_name': 'sobat_anies', 'name': 'SOBAT ANIES', 'id': '1335552103457034240'}, {'screen_name': 'AniesIndonesia', 'name': 'ANIESIndonesia', 'id': '1256169695872299008'}, {'screen_name': 'JarnasABW', 'name': 'JARNAS ANIES', 'id': '1518055859569389568'}, {'screen_name': 'Relawananies', 'name': 'Relawan Anies Baswedan', 'id': '1185767973111263233'}, {'screen_name': 'RelawanAnies24', 'name': 'RELAWAN KAWAN ANIES', 'id': '1529641389642104832'}, {'screen_name': 'SAHABATAnies1', 'name': 'SAHABAT Anies', 'id': '1461731416673116160'}, {'screen_name': 'sobatanies_dpn', 'name': 'Sobat Anies', 'id': '1554048799924174848'}, {'screen_name': 'SuaraAnies', 'name': 'txtdarianies', 'id': '2522654737'}, {'screen_name': 'kebijakananies', 'name': 'Kebijakan Anies', 'id': '977751401051799552'}, {'screen_name': 'kebijakananies_', 'name': 'Berita Kebijakan Anies', 'id': '1280945457716318209'}, {'screen_name': 'sahabatanies_', 'name': 'IG : @sahabat.anies2', 'id': '1138691323853041665'}, {'screen_name': 'SahabatAnies', 'name': 'Sahabat Anies', 'id': '1712117221'}, {'screen_name': 'SahabatGuru165', 'name': 'sahabatAnies', 'id': '1461348587300814860'}, {'screen_name': 'relawananiesp24', 'name': 'Relawan Anies P-24', 'id': '1554402617169952768'}, {'screen_name': 'tatakujiyati', 'name': 'tatak ujiyati', 'id': '147063992'}]",,,,
1577199747818921985,1576915950557069313,1664868697000.0,2022-10-04 07:31:37,+0000,,@Relawananies @NasDem makin rontok selesai deklarasi @NasDem usung @aniesbaswedan  https://t.co/6ebcr3xgnV,in,[],[],1463996800025587713,1463996800025587713,BorneoMandau,Mandau Borneo🇮🇩,2,07,https://twitter.com/BorneoMandau/status/1577199747818921985,[],['https://pbs.twimg.com/media/FeNWwKVUUAAx3lA.jpg'],1,https://pbs.twimg.com/media/FeNWwKVUUAAx3lA.jpg,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'Relawananies', 'name': 'Relawan Anies Baswedan', 'id': '1185767973111263233'}]",,,,
1577199705599057923,1577162337575833601,1664868687000.0,2022-10-04 07:31:27,+0000,,@LOVE_AG4EVER__ @pranandapaloh @aniesbaswedan Emang kalo ngoceh hrs gedek2 gitu ya 😜😜,in,[],[],1500655240495783936,1500655240495783936,HarryF18854160,HarryF,2,07,https://twitter.com/HarryF18854160/status/1577199705599057923,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'LOVE_AG4EVER__', 'name': 'PUTRI CEBONG (IG:Putri_cebong.id)', 'id': '799023207294504960'}, {'screen_name': 'pranandapaloh', 'name': 'Prananda Paloh', 'id': '438017429'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}]",,,,
1577199695775993856,1576852846766862336,1664868685000.0,2022-10-04 07:31:25,+0000,,"@Muhammad_Saewad @aniesbaswedan Tak ada asap kalau tak ada api.karena naik jadi gabener aja jualan ayat sama mayat, apalagi kalau jadi RI, sa kubur2ane dijual semua.",in,[],[],1484541188799856642,1484541188799856642,Nugiefuck,Nugie,2,07,https://twitter.com/Nugiefuck/status/1577199695775993856,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'Muhammad_Saewad', 'name': 'Muhammad Assaewad', 'id': '817600858565197825'}, {'screen_name': 'aniesbaswedan', 'name': 'Anies Rasyid Baswedan', 'id': '110312278'}]",,,,
1577199652327559168,1577128389994897408,1664868674000.0,2022-10-04 07:31:14,+0000,,"@EDDYSANTRI @NasDem Ribuan orang siap bergabung ke Nasdem, PKS dan Demokrat untuk memenangkan Anies Baswedan",in,[],[],864120370206519297,864120370206519297,BSipoel,Bang SiPoel,2,07,https://twitter.com/BSipoel/status/1577199652327559168,[],[],0,,False,0,0,0,,Anies Baswedan,,,,,,,"[{'screen_name': 'EDDYSANTRI', 'name': 'Eddy Santry', 'id': '1121829709'}, {'screen_name': 'NasDem', 'name': 'Partai NasDem', 'id': '109149190'}]",,,,
